id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
51914,Male,Urban,High School,5.08,1,7,5959.0,More than 1,B,Platinum,65604
45280,Male,Urban,Bachelor,7.69,0,5,7547.0,More than 1,A,Silver,64812
9195,Female,Urban,High School,7.23,0,1,17653.0,1,A,Platinum,32736
10461,Female,Urban,High School,5.67,0,7,5855.0,More than 1,C,Gold,106080
55038,Female,Urban,High School,8.67,0,8,3055.0,1,A,Platinum,38532
81956,Male,Rural,High School,78.11,0,6,,1,A,Silver,35772
81226,Female,Urban,Bachelor,5.51,0,3,7274.0,More than 1,A,Platinum,50292
14697,Male,Rural,Bachelor,6.77,1,1,2069.0,More than 1,C,Silver,61452
78422,Female,Urban,High School,8.73,1,4,4292.0,More than 1,A,Platinum,434400
19930,Male,Rural,High School,5.45,0,0,0.0,More than 1,B,Platinum,98220
59365,Female,,Bachelor,13.66,1,7,0.0,More than 1,A,Silver,65904
4856,Male,Urban,High School,5.51,1,1,6212.0,More than 1,A,Platinum,62880
68621,Female,Urban,High School,0.93,0,5,7327.0,More than 1,,Platinum,103740
34057,Female,Urban,High School,8.38,0,5,5459.0,More than 1,A,Platinum,106800
46689,Male,Urban,High School,8.74,0,5,4956.0,More than 1,B,Platinum,67884
36445,Male,Urban,Bachelor,8.6,1,7,5121.0,1,A,Platinum,68328
49118,Male,Urban,High School,7.46,0,3,4404.0,1,A,Silver,90432
39559,Female,,Bachelor,1.81,1,3,4453.0,More than 1,A,Silver,58680
55621,Male,Urban,Bachelor,8.73,1,3,6468.0,1,B,Platinum,221016
61522,Female,Urban,High School,3.73,1,2,6515.0,1,A,Gold,62760
61126,Male,Rural,Bachelor,5.07,1,5,4005.0,1,A,Platinum,34512
66750,Male,Urban,High School,2.55,0,5,6142.0,More than 1,B,Silver,110952
9334,Male,,High School,9.21,1,8,3749.0,More than 1,A,Platinum,69504
4121,Male,Urban,High School,48.52,1,2,0.0,More than 1,C,Silver,53604
54166,Male,Urban,Bachelor,78.79,0,6,7097.0,More than 1,,Platinum,66900
12463,Male,Urban,Bachelor,2.66,0,6,7055.0,More than 1,A,Platinum,180576
59597,Male,Urban,Bachelor,0.85,0,6,10322.0,More than 1,A,Gold,288900
3404,Female,Rural,High School,4.2,1,7,4189.0,More than 1,A,Gold,159120
66368,Male,Urban,High School,5.09,0,0,3197.0,More than 1,A,Gold,141228
36318,Male,Rural,Bachelor,39.55,0,4,4669.0,More than 1,B,Platinum,71532
78828,Male,Rural,Bachelor,54.8,0,7,,1,B,Silver,63888
50621,Male,Urban,High School,3.94,0,5,2625.0,More than 1,A,Silver,98784
58230,Male,Urban,High School,7.06,1,7,4340.0,1,A,Gold,63804
12577,Male,Urban,High School,,1,2,3799.0,More than 1,A,Platinum,101916
912,Female,Urban,High School,,0,6,5174.0,More than 1,A,Platinum,93840
81858,Male,Urban,Bachelor,8.42,0,2,0.0,1,A,Silver,35916
63634,Female,Rural,High School,76.68,1,2,3683.0,More than 1,B,Silver,70908
40722,Male,,High School,6.61,0,3,4373.0,More than 1,A,Gold,290580
46552,Male,Urban,High School,5.98,0,5,3822.0,More than 1,A,Gold,38760
7839,Male,Rural,Bachelor,,1,4,3242.0,More than 1,A,Gold,298560
25763,Male,Urban,Bachelor,2.22,0,1,6506.0,More than 1,A,Gold,170340
38894,Male,Urban,High School,,0,2,0.0,More than 1,B,Gold,367092
20247,Female,Urban,High School,9.57,0,7,7133.0,More than 1,C,Platinum,537312
4252,Male,Urban,High School,9.64,1,7,6108.0,More than 1,A,Platinum,165936
7023,Male,Urban,High School,6.24,1,1,3961.0,1,A,Platinum,236964
5514,Female,Urban,High School,3.38,1,7,4798.0,1,A,Platinum,64812
56261,Male,,High School,5.09,1,4,,More than 1,A,Silver,115440
7256,Male,Rural,High School,7.99,0,4,4364.0,1,C,Platinum,48492
81432,Male,Urban,High School,4.04,1,6,3076.0,More than 1,,Platinum,177864
13985,Male,Urban,High School,2.84,1,5,5651.0,1,A,Platinum,53436
5151,Male,Urban,Bachelor,3.58,1,7,4882.0,More than 1,B,Platinum,74364
75671,Male,Urban,Bachelor,7.44,1,6,6115.0,1,A,Platinum,76620
49529,Male,Urban,Bachelor,6.39,1,3,3914.0,1,A,Gold,68376
68511,Male,Urban,High School,38.17,0,6,3444.0,More than 1,A,Silver,66060
67880,Male,Rural,High School,9.73,1,1,0.0,1,C,Silver,31404
21556,Male,Urban,High School,6.64,1,1,6582.0,More than 1,B,Gold,65136
47405,Male,Urban,High School,7.44,1,7,3326.0,More than 1,A,Platinum,65796
48144,Female,Rural,Bachelor,71.85,0,5,3780.0,More than 1,C,Platinum,33912
22590,Male,Rural,High School,5.74,1,1,,1,A,Platinum,35892
6334,Female,Urban,Bachelor,7.88,0,7,5273.0,More than 1,B,Gold,67248
25080,Male,Rural,Bachelor,7.42,1,5,2464.0,1,B,Silver,32664
88085,Female,Urban,Bachelor,2.57,0,6,3938.0,More than 1,B,Platinum,30108
25536,Male,Urban,High School,2.62,1,4,5931.0,More than 1,A,Gold,33072
52300,Female,Rural,High School,63.92,1,5,0.0,1,B,Platinum,36648
75269,Female,Rural,Others,9.2,1,6,0.0,1,B,Silver,33504
5517,Female,Urban,High School,,1,3,7047.0,More than 1,A,Platinum,59484
50895,Male,Urban,Bachelor,75.76,1,6,5863.0,1,,Platinum,33672
68950,Female,Rural,Bachelor,8.6,0,2,4537.0,More than 1,A,Platinum,79668
74997,Male,Urban,High School,9.3,1,3,6699.0,More than 1,C,Platinum,102120
60434,Female,Urban,High School,6.93,0,2,4023.0,1,A,Platinum,32400
77928,Female,Urban,High School,7.1,0,6,7410.0,More than 1,A,Platinum,50304
82895,Male,Urban,High School,9.26,0,5,8783.0,More than 1,A,Gold,128664
75024,Female,Urban,High School,7.16,0,6,8278.0,More than 1,A,Platinum,105144
9074,Female,Rural,Bachelor,29.23,1,8,5079.0,More than 1,A,Platinum,98928
62948,Female,Urban,High School,5.32,0,7,4488.0,1,A,Silver,29184
30536,Female,Urban,High School,3.13,0,6,,1,A,Platinum,34848
36651,Female,Urban,High School,9.26,0,6,0.0,More than 1,B,Platinum,111756
73607,Female,Urban,High School,93.94,1,0,0.0,More than 1,A,Platinum,92976
11190,Male,Urban,Bachelor,4.83,1,5,,More than 1,C,Gold,48132
85660,Male,Rural,High School,44.98,1,1,2721.0,1,A,Platinum,35196
54623,Female,Urban,Bachelor,2.42,0,7,4085.0,1,B,Silver,66252
37443,Male,Urban,High School,7.79,1,4,25507.0,More than 1,C,Silver,68256
59288,Female,Rural,High School,5.37,0,6,0.0,More than 1,B,Platinum,111948
27493,Female,Rural,Bachelor,74.69,0,7,0.0,More than 1,B,Platinum,102348
87848,Female,Urban,High School,2.32,1,1,4283.0,1,A,Platinum,32496
2323,Male,Urban,Bachelor,6.28,1,8,6415.0,1,A,Gold,35352
39612,Male,Rural,High School,44.47,0,6,5093.0,1,A,Platinum,60456
51281,Female,,High School,61.4,0,7,2117.0,More than 1,A,Gold,69864
22931,Male,Urban,Bachelor,8.48,1,7,6126.0,More than 1,A,Gold,174288
66164,Female,Rural,Bachelor,6.86,0,5,0.0,1,,Gold,32340
74205,Female,Rural,High School,4.37,1,5,0.0,More than 1,A,Platinum,148164
1183,Female,Rural,High School,9.73,0,1,13033.0,More than 1,B,Silver,72576
3366,Male,Urban,Bachelor,6.42,1,0,4457.0,1,A,Platinum,32952
55336,Female,Urban,High School,8.4,0,6,2612.0,More than 1,C,Silver,357348
64653,Male,,Bachelor,8.41,1,1,2196.0,1,A,Platinum,30060
80907,Male,Urban,High School,5.41,1,5,4779.0,1,A,Gold,33912
85966,Female,Urban,High School,1.94,0,7,4329.0,1,A,Silver,30972
62349,Male,Urban,High School,5.15,1,1,2232.0,1,B,Platinum,55056
41075,Female,Rural,High School,6.59,0,3,0.0,More than 1,B,Platinum,72456
60256,Male,Rural,High School,17.83,0,8,0.0,More than 1,A,Gold,61764
20494,Male,Rural,High School,4.38,0,0,0.0,1,B,Silver,60864
3498,Female,Urban,High School,,1,8,2428.0,More than 1,B,Platinum,65700
14222,Male,Urban,High School,56.85,0,7,4060.0,1,A,Silver,65748
69263,Female,Rural,Bachelor,7.82,1,5,0.0,More than 1,A,Silver,73260
8675,Male,Urban,High School,6.41,1,6,6325.0,More than 1,C,Gold,132096
41213,Male,Urban,Bachelor,8.86,0,5,3729.0,More than 1,A,Platinum,88524
34520,Female,Urban,High School,92.33,0,2,3910.0,1,A,Platinum,34092
54526,Female,Urban,High School,7.7,1,4,13452.0,More than 1,A,Platinum,91272
29374,Female,Urban,High School,8.61,1,2,5274.0,1,A,Gold,33324
42245,Female,Urban,Bachelor,6.83,0,5,4135.0,More than 1,A,Silver,71880
39136,Male,Urban,Others,3.03,0,1,3887.0,1,B,Silver,32700
26841,Female,Urban,Bachelor,9.8,1,7,6412.0,More than 1,A,Silver,24876
33444,Male,Rural,Bachelor,60.03,1,5,0.0,More than 1,B,Silver,52872
51173,Male,Urban,Bachelor,3.45,0,1,5566.0,More than 1,A,Platinum,62808
34521,Female,Rural,Bachelor,94.81,0,2,0.0,1,A,Silver,65100
55009,Female,Rural,Bachelor,7.01,1,7,2047.0,More than 1,A,Silver,66132
55714,Male,Urban,Bachelor,6.54,1,5,4208.0,More than 1,B,Platinum,71064
51292,Male,Rural,High School,,1,1,0.0,More than 1,C,Platinum,62328
56478,Female,Urban,Bachelor,7.54,1,8,2981.0,More than 1,A,Gold,173508
15506,Female,Urban,High School,2.87,0,7,3922.0,More than 1,B,Platinum,60504
9455,Male,Rural,High School,50.18,1,6,0.0,1,C,Platinum,31404
86252,Male,,High School,9.24,1,1,9088.0,More than 1,A,Platinum,70536
69407,Male,Urban,High School,9.06,0,2,6353.0,More than 1,A,Platinum,313524
22691,Male,Rural,Bachelor,79.09,1,2,0.0,More than 1,A,Gold,64968
13708,Male,Urban,Bachelor,2.71,1,6,4268.0,More than 1,A,Silver,52152
16222,Male,Urban,Bachelor,1.41,0,1,6394.0,1,A,Silver,69912
25002,Male,Urban,High School,6.95,0,7,9330.0,More than 1,A,Platinum,117084
31070,Male,Urban,Bachelor,2.11,0,7,3150.0,1,B,Silver,34056
39731,Female,Rural,High School,7.83,0,2,5926.0,More than 1,A,Platinum,71484
35727,Female,Urban,High School,25.1,0,7,2243.0,More than 1,B,Platinum,69036
69152,Male,Urban,High School,6.0,0,0,8342.0,More than 1,A,Platinum,55380
19071,Male,Rural,Bachelor,20.69,1,6,2747.0,More than 1,A,Gold,43104
12291,Female,Rural,High School,6.95,1,6,2285.0,More than 1,A,Gold,69120
33706,Female,Rural,Bachelor,9.1,0,4,5435.0,More than 1,A,Gold,176988
7535,Male,,High School,9.87,1,6,3786.0,More than 1,B,Platinum,62364
35298,Male,Urban,High School,8.43,1,8,4070.0,More than 1,A,Platinum,358872
63562,Male,Rural,Bachelor,9.63,0,1,6052.0,More than 1,B,Gold,64392
47734,Female,Urban,High School,9.04,0,5,5537.0,1,A,Platinum,30528
30384,Female,Rural,High School,81.62,1,5,0.0,1,B,Platinum,30840
6284,Female,,High School,10.49,0,7,7515.0,More than 1,A,Platinum,65232
54313,Female,Urban,High School,,1,2,0.0,1,A,Silver,62940
8586,Female,Urban,Bachelor,16.54,1,7,2717.0,More than 1,B,Silver,70236
20062,Male,Rural,High School,3.99,0,5,2336.0,More than 1,B,Platinum,93744
45776,Female,Urban,High School,6.14,1,3,4087.0,More than 1,,Platinum,66684
48888,Male,Rural,High School,2.62,1,7,4123.0,More than 1,B,Platinum,75864
53265,Male,Urban,High School,3.75,1,2,,More than 1,A,Silver,307260
26679,Female,Urban,High School,2.79,0,2,0.0,More than 1,,Silver,96588
22182,Female,Urban,Bachelor,43.25,0,5,0.0,More than 1,A,Gold,76320
62739,Female,Rural,Bachelor,5.82,1,6,0.0,More than 1,A,Platinum,420936
23846,Male,Rural,High School,,1,8,5948.0,More than 1,A,Platinum,65892
6624,Male,Urban,High School,8.56,1,0,3692.0,1,B,Platinum,34536
33087,Female,Urban,High School,4.44,1,2,4158.0,More than 1,A,Platinum,90336
72101,Female,Urban,High School,7.88,0,6,7961.0,More than 1,A,Gold,29004
86432,Male,Rural,High School,5.24,1,6,0.0,1,B,Platinum,42732
7890,Male,Urban,Bachelor,5.34,1,6,3942.0,More than 1,A,Gold,67404
30803,Female,Urban,Bachelor,8.28,1,8,8346.0,More than 1,A,Platinum,124512
56039,Male,Rural,High School,8.76,0,5,0.0,1,B,Silver,32484
43816,Female,,Bachelor,6.92,0,7,0.0,More than 1,B,Silver,108312
78352,Male,Urban,Bachelor,4.35,1,6,4101.0,More than 1,A,Gold,61908
36851,Male,Urban,Bachelor,,1,6,5908.0,1,B,Silver,35292
83608,Male,Urban,Bachelor,1.6,0,5,6580.0,More than 1,B,Platinum,123348
43925,Female,Urban,High School,7.13,1,7,4487.0,More than 1,A,Platinum,97032
11476,Female,Urban,High School,4.51,1,6,5144.0,More than 1,A,Gold,66648
22847,Male,,Bachelor,3.62,1,7,6709.0,More than 1,B,Platinum,175020
67477,Female,Urban,Bachelor,7.24,1,6,0.0,1,,Platinum,30708
35312,Male,Urban,High School,0.09,1,7,,More than 1,A,Silver,317760
45682,Male,,High School,9.27,1,6,4156.0,More than 1,A,Gold,103788
36667,Female,Urban,Bachelor,1.46,1,6,3883.0,More than 1,B,Silver,200652
216,Female,Rural,Bachelor,5.5,1,7,0.0,1,B,Platinum,60468
59475,Female,Urban,High School,6.62,1,4,6941.0,1,B,Silver,53892
33668,Female,Urban,High School,8.91,1,5,0.0,More than 1,A,Gold,108504
4973,Female,Urban,High School,2.32,1,7,6201.0,More than 1,A,Platinum,66000
37524,Male,Urban,High School,7.71,1,3,12099.0,More than 1,A,Platinum,223428
15768,Female,Urban,Bachelor,31.48,0,4,4771.0,More than 1,B,Silver,163224
53170,Male,Urban,Bachelor,4.86,0,2,9178.0,More than 1,A,Platinum,106836
76967,Male,Urban,Bachelor,2.66,1,8,8224.0,More than 1,A,Platinum,96864
50435,Male,Rural,High School,6.12,0,6,2900.0,More than 1,A,Platinum,97932
37208,Male,Rural,Bachelor,69.37,1,6,2154.0,More than 1,B,Platinum,68052
25288,Female,Rural,High School,6.11,1,6,0.0,More than 1,A,Platinum,109188
10914,Male,Urban,High School,4.82,0,5,6298.0,More than 1,A,Platinum,64008
70681,Male,Urban,Bachelor,4.82,0,7,6092.0,More than 1,C,Platinum,68532
11468,Male,Urban,High School,31.4,0,2,2007.0,More than 1,C,Platinum,476292
5965,Male,Urban,High School,3.15,0,6,15197.0,More than 1,A,Silver,450156
53367,Male,Rural,Bachelor,6.82,1,8,0.0,More than 1,A,Silver,65592
12350,Female,Urban,Bachelor,5.27,0,8,0.0,More than 1,A,Platinum,103224
71169,Female,Rural,High School,7.43,0,2,2045.0,More than 1,B,Platinum,350004
66982,Female,Urban,High School,6.46,1,3,0.0,More than 1,C,Gold,163404
33906,Female,Rural,High School,81.05,0,7,0.0,More than 1,A,Platinum,108012
19082,Male,Urban,Bachelor,7.75,1,4,2923.0,More than 1,A,Silver,29028
2746,Female,Urban,High School,3.05,0,7,6622.0,More than 1,C,Platinum,110820
52436,Male,Urban,Bachelor,11.92,1,3,,More than 1,A,Platinum,43380
71642,Male,Rural,High School,9.65,1,6,0.0,More than 1,B,Platinum,59940
17504,Male,Urban,Bachelor,9.73,0,0,9735.0,More than 1,A,Gold,103824
73044,Female,Urban,High School,8.5,1,5,4295.0,More than 1,B,Gold,114288
33560,Male,Urban,Bachelor,5.12,1,4,,More than 1,,Platinum,105972
31947,Female,Urban,High School,2.45,0,1,3521.0,More than 1,B,Platinum,59292
43827,Female,Rural,Bachelor,6.46,0,5,7550.0,More than 1,A,Silver,67596
65480,Female,Rural,Bachelor,5.42,1,7,0.0,More than 1,A,Silver,71556
12790,Female,Urban,Bachelor,2.88,1,4,0.0,More than 1,B,Platinum,60900
86112,Male,Rural,Bachelor,2.36,0,4,0.0,More than 1,,Silver,68112
62681,Male,,High School,8.98,1,4,3955.0,More than 1,A,Platinum,64128
13668,Male,Rural,Others,7.87,1,8,0.0,More than 1,A,Platinum,62172
14736,Female,Rural,High School,8.85,0,4,3870.0,1,C,Platinum,35604
70310,Male,Urban,High School,7.33,1,6,6509.0,1,A,Platinum,29988
18913,Male,Urban,High School,9.88,1,1,4415.0,More than 1,A,Platinum,105096
88217,Female,Rural,High School,87.74,0,4,0.0,More than 1,B,Gold,66108
66895,Female,Urban,High School,4.81,1,4,0.0,More than 1,A,Gold,96876
79554,Female,Rural,High School,8.6,1,1,2355.0,More than 1,C,Silver,110652
69895,Male,Rural,Bachelor,9.59,1,4,2595.0,1,A,Silver,35472
54269,Male,Urban,High School,4.32,0,6,3710.0,1,C,Gold,48192
74943,Female,Urban,Bachelor,6.23,0,7,8687.0,More than 1,A,Platinum,112092
26671,Female,Urban,High School,3.65,1,7,7438.0,More than 1,A,Platinum,112488
9822,Male,Urban,Bachelor,9.98,1,5,6895.0,1,A,Platinum,32388
68726,Female,Urban,Others,4.8,1,2,,More than 1,A,Silver,98136
39641,Male,Urban,High School,4.36,1,8,5570.0,More than 1,A,Platinum,136884
1283,Female,Urban,Bachelor,8.35,0,1,4340.0,1,,Platinum,71100
8738,Male,Rural,Bachelor,19.62,1,4,2428.0,More than 1,A,Platinum,98544
74834,Male,Urban,High School,2.38,0,3,4964.0,More than 1,A,Platinum,95340
58817,Male,Urban,Others,82.59,1,8,3041.0,More than 1,A,Platinum,60348
70577,Male,Rural,High School,15.15,1,6,0.0,More than 1,A,Platinum,61248
78244,Male,Urban,Bachelor,3.15,0,3,6109.0,1,A,Gold,48636
23460,Male,Urban,Bachelor,7.87,1,7,2234.0,1,A,Silver,57012
76299,Male,Urban,Bachelor,4.31,1,5,0.0,More than 1,C,Gold,177180
39242,Male,Rural,High School,95.23,0,7,0.0,More than 1,B,Gold,65436
16755,Female,Urban,High School,,0,6,6354.0,1,A,Platinum,32184
19086,Female,Urban,Bachelor,4.31,1,7,4628.0,More than 1,A,Gold,90864
78494,Female,Urban,Bachelor,2.75,1,2,4991.0,1,A,Gold,47028
65677,Female,Urban,Bachelor,6.89,0,2,4093.0,More than 1,A,Platinum,99540
71887,Female,Urban,High School,7.58,1,6,6182.0,1,A,Platinum,64464
55240,Male,Rural,Bachelor,,1,5,2681.0,More than 1,A,Silver,274848
60885,Female,Urban,High School,4.33,1,4,7595.0,More than 1,A,Gold,32928
36568,Male,Rural,Bachelor,6.63,1,4,3114.0,More than 1,C,Platinum,63252
21254,Female,Urban,Bachelor,5.17,0,5,,1,A,Silver,28272
88501,Female,Urban,Bachelor,8.7,1,7,4250.0,1,A,Platinum,61800
39175,Female,Rural,High School,8.55,1,5,0.0,1,C,Platinum,33564
42166,Female,Urban,High School,4.39,1,2,,More than 1,A,Platinum,100032
36905,Male,Urban,Bachelor,5.66,1,5,0.0,More than 1,A,Platinum,457644
28160,Male,Rural,Bachelor,5.14,0,6,0.0,More than 1,A,Platinum,68328
88513,Female,Rural,High School,8.25,1,6,2359.0,More than 1,,Silver,65364
19549,Female,Rural,High School,7.92,0,6,5162.0,More than 1,A,Gold,121524
29634,Male,Urban,High School,8.43,1,4,4118.0,More than 1,A,Platinum,401484
35129,Male,Urban,High School,2.72,1,8,4091.0,More than 1,B,Platinum,123732
84123,Male,Urban,High School,9.1,1,3,0.0,1,A,Platinum,99000
27683,Female,Urban,High School,8.24,1,6,8546.0,More than 1,A,Platinum,510648
1190,Male,Urban,High School,6.07,1,4,7264.0,More than 1,A,Gold,28404
88311,Male,Urban,Bachelor,87.37,0,8,6765.0,More than 1,C,Platinum,187020
71547,Female,Rural,Bachelor,2.21,0,8,0.0,More than 1,B,Gold,63456
62788,Male,,Bachelor,8.58,1,7,3035.0,1,B,Silver,68652
37684,Male,Urban,Bachelor,3.06,1,6,3993.0,More than 1,A,Gold,63540
662,Female,Urban,High School,6.61,0,6,,1,B,Platinum,96060
32470,Male,Rural,Bachelor,8.18,1,8,5249.0,1,A,Platinum,50832
570,Male,Urban,Bachelor,4.92,1,0,4296.0,1,A,Silver,33516
11750,Male,,High School,,1,5,2193.0,1,C,Gold,56748
31069,Male,Rural,High School,58.49,1,7,0.0,1,A,Platinum,55584
73213,Male,Urban,Bachelor,8.11,1,6,6032.0,More than 1,A,Platinum,486840
64550,Female,Urban,High School,9.83,1,5,5936.0,1,A,Platinum,31920
42644,Male,Urban,High School,7.42,0,1,7385.0,More than 1,A,Silver,103872
84167,Male,Urban,High School,9.45,0,6,6905.0,More than 1,A,Platinum,418272
43000,Male,Urban,High School,3.25,1,4,9206.0,1,,Platinum,48624
39629,Male,Rural,High School,5.88,1,6,4114.0,More than 1,A,Silver,63756
45651,Male,Urban,Bachelor,9.1,1,7,5679.0,1,A,Gold,48816
13059,Male,Urban,High School,3.38,0,4,6218.0,More than 1,B,Platinum,63744
21621,Female,Rural,Bachelor,15.85,1,7,0.0,1,C,Silver,54264
74843,Male,Urban,High School,3.58,1,6,3066.0,More than 1,A,Silver,31812
73834,Female,Rural,Bachelor,8.81,1,1,0.0,1,,Platinum,62160
71987,Male,,Bachelor,8.38,1,2,2870.0,1,A,Silver,36264
80554,Female,,High School,,0,7,3547.0,More than 1,A,Platinum,97500
38927,Female,Urban,High School,3.45,0,6,3863.0,More than 1,A,Gold,63204
13606,Male,Urban,Bachelor,2.06,0,4,6975.0,More than 1,,Platinum,101340
43103,Male,Urban,High School,0.63,0,5,4621.0,1,A,Silver,32484
63417,Female,Urban,High School,7.36,1,4,0.0,More than 1,B,Platinum,137496
79714,Male,Rural,Bachelor,8.22,1,2,2147.0,1,B,Platinum,32688
37382,Male,Urban,Bachelor,7.67,0,7,9583.0,More than 1,B,Platinum,67476
17613,Male,Rural,Bachelor,5.8,1,3,,More than 1,A,Platinum,100896
85675,Female,Rural,Bachelor,4.26,0,5,0.0,1,A,Gold,55308
18970,Female,Urban,High School,3.02,1,7,3811.0,More than 1,A,Platinum,97380
52223,Female,Urban,High School,5.64,1,4,,More than 1,A,Gold,125952
55136,Female,,Bachelor,5.7,1,0,9656.0,More than 1,A,Silver,391320
24680,Male,Rural,Bachelor,75.52,1,5,3898.0,1,A,Platinum,31896
78289,Female,Rural,Bachelor,8.94,1,6,0.0,More than 1,A,Platinum,66984
3775,Male,Rural,High School,9.97,1,7,5994.0,1,A,Platinum,32304
63347,Female,Rural,High School,76.43,1,3,0.0,More than 1,B,Gold,35448
36367,Female,Rural,High School,2.13,0,5,3089.0,1,C,Silver,50856
82824,Male,Urban,Bachelor,0.78,0,5,5374.0,More than 1,A,Silver,89664
65450,Male,Rural,Bachelor,8.07,1,6,5646.0,More than 1,,Silver,120744
46169,Female,Rural,Bachelor,6.21,0,8,0.0,More than 1,B,Platinum,115572
80370,Male,Urban,Bachelor,49.98,1,6,5796.0,1,A,Platinum,61140
63522,Male,Urban,High School,4.89,0,7,5238.0,More than 1,A,Platinum,64572
70479,Female,Urban,High School,6.76,1,2,4772.0,More than 1,A,Platinum,63192
75302,Female,Urban,Bachelor,8.27,0,3,3898.0,More than 1,A,Silver,540132
16988,Male,Rural,High School,9.93,1,1,0.0,1,A,Silver,40380
26119,Male,Rural,Others,8.81,0,3,2599.0,More than 1,A,Platinum,30600
35111,Female,Rural,Bachelor,4.64,0,6,0.0,More than 1,B,Platinum,173112
36332,Male,Urban,Bachelor,6.3,1,7,4483.0,More than 1,A,Platinum,274512
19964,Female,Rural,Others,84.34,1,2,0.0,More than 1,B,Platinum,57852
26206,Female,Urban,High School,3.56,0,7,0.0,More than 1,B,Platinum,68412
22311,Male,Rural,High School,49.49,1,6,,More than 1,C,Gold,108456
70169,Male,Rural,Bachelor,7.46,0,8,0.0,1,B,Silver,42000
22586,Male,Rural,Bachelor,7.35,1,6,3781.0,1,A,Platinum,51108
21299,Male,Urban,High School,18.43,1,6,4308.0,More than 1,A,Gold,62016
81767,Female,Urban,Bachelor,7.3,1,1,2768.0,1,A,Silver,30300
77638,Female,Rural,High School,4.4,0,1,10966.0,More than 1,A,Gold,124284
5524,Female,Urban,High School,87.64,1,4,4182.0,More than 1,A,Platinum,61032
14525,Male,Urban,High School,9.81,0,1,6638.0,1,A,Silver,33456
57653,Female,,High School,6.96,1,4,2596.0,1,B,Silver,71400
43643,Male,Rural,Bachelor,7.09,1,0,0.0,1,B,Platinum,61800
42518,Male,Urban,High School,6.39,0,6,7306.0,More than 1,A,Gold,100284
49443,Female,,Bachelor,8.29,1,6,3098.0,1,A,Silver,67896
55208,Male,Urban,Bachelor,5.68,0,4,3074.0,More than 1,B,Silver,72324
82215,Female,Urban,High School,2.37,0,7,12060.0,More than 1,B,Platinum,281028
24352,Female,Urban,High School,6.42,0,5,5952.0,More than 1,A,Platinum,105588
57867,Female,Urban,High School,2.6,0,2,6842.0,More than 1,A,Platinum,63648
46966,Female,Urban,Others,7.3,0,7,3933.0,1,,Platinum,34176
67317,Female,Urban,High School,7.61,1,5,2992.0,More than 1,A,Silver,91332
38155,Male,Urban,High School,3.01,1,5,5508.0,1,A,Gold,35736
51887,Male,Rural,Bachelor,7.26,1,2,3366.0,More than 1,A,Platinum,63888
23805,Female,Urban,High School,6.01,1,1,3399.0,1,A,Platinum,30456
80597,Female,Urban,High School,3.67,0,8,5292.0,More than 1,A,Platinum,189108
84442,Female,Urban,Bachelor,3.87,1,6,11173.0,1,A,Silver,247620
33644,Female,Rural,Bachelor,8.26,0,4,0.0,More than 1,A,Platinum,69612
34172,Male,Urban,High School,2.81,0,6,4373.0,More than 1,A,Platinum,68100
